,Date,Time,frame_numbers,std_frames,min_displacements,max_displacements,mean_displacement,shift_list_x,shift_list_y,latency_times
0,2024-06-10,23:54:02,0,0.0,0.0,0.0,0.0,-0.3950378604066471,0.05605184173854578,0.9404052661895752
1,2024-06-10,23:54:05,1,0.0,0.0,0.0,0.0,1.7243000906236312e-11,1.310177681517901e-11,0.8460179733276367
2,2024-06-10,23:54:08,2,0.0,0.0,0.0,0.0,-0.006139278970788717,-0.0041047147013158845,1.0463491844177246
3,2024-06-10,23:54:11,3,0.0,0.0,0.0,0.0,-0.001910911524054907,-0.0005768333032549,1.0815848278045654
4,2024-06-10,23:54:14,4,0.0,0.0,0.0,0.0,0.00201957428481411,0.0011023511059882985,0.956118957901001
5,2024-06-10,23:54:17,5,0.0,0.0,0.0,0.0,0.00045392100731948435,0.0003220789769179166,0.9622265266418457
6,2024-06-10,23:54:19,6,0.0,0.0,0.0,0.0,-0.0024664266265249347,-0.0014913315830216373,0.8544775413513184
7,2024-06-10,23:54:22,7,0.0,0.0,0.0,0.0,-1.1709329320206599e-11,-9.395432761325753e-12,0.9834913181304932
8,2024-06-10,23:54:25,8,0.0,0.0,0.0,0.0,-1.1709329320206599e-11,-9.395432761325753e-12,0.9511450695037842
9,2024-06-10,23:54:28,9,0.0,0.0,0.0,0.0,-1.1709329320206599e-11,-9.395432761325753e-12,0.9977334903717041
10,2024-06-10,23:54:31,10,0.0,0.0,0.0,0.0,-0.6818834594619578,-0.2786499166079153,0.8284291194915772
11,2024-06-10,23:54:34,11,0.0,0.0,0.0,0.0,-9.8833078332828e-13,5.3458684048492173e-14,0.9947649406433106
12,2024-06-10,23:54:37,12,0.0,0.0,0.0,0.0,0.0029408227956726433,0.0014585389761496456,0.9625386165618897
13,2024-06-10,23:54:40,13,0.0,0.0,0.0,0.0,0.00022623161479454405,0.0001092611511204185,0.9836188720703125
14,2024-06-10,23:54:43,14,0.0,0.0,0.0,0.0,0.010677349601594438,0.008934552509350853,0.9517921375274658
15,2024-06-10,23:54:45,15,0.0,0.0,0.0,0.0,-0.00017850753072709953,-0.00022344960171361092,0.9390956329345703
16,2024-06-10,23:54:48,16,0.0,0.0,0.0,0.0,0.0044689778620872886,0.005202108069504789,0.893776314163208
17,2024-06-10,23:54:51,17,0.0,0.0,0.0,0.0,0.004404903902507993,0.002692322446034359,0.9760943817138672
18,2024-06-10,23:54:54,18,0.0,0.0,0.0,0.0,0.0023126711531058766,0.0013698192524034438,0.9533950256347656
19,2024-06-10,23:54:57,19,0.0,0.0,0.0,0.0,-4.267573514770928e-12,-3.2966052135943293e-12,0.9777952598571777
20,2024-06-10,23:55:00,20,0.0,0.0,0.0,0.0,-0.1265183433625404,-0.12542751379534534,0.8672694133758545
21,2024-06-10,23:55:03,21,0.0,0.0,0.0,0.0,8.975651623644194e-13,5.933621933749531e-13,0.969283716583252
22,2024-06-10,23:55:06,22,0.0,0.0,0.0,0.0,-0.02768711448426488,-0.010458645561087991,0.976518766784668
23,2024-06-10,23:55:09,23,0.0,0.0,0.0,0.0,0.006004039245436777,0.000179026694597238,0.9952415393829346
24,2024-06-10,23:55:11,24,0.0,0.0,0.0,0.0,-0.01590916706377154,-0.0074127604974279625,0.9353047775268555
25,2024-06-10,23:55:14,25,0.0,0.0,0.0,0.0,0.010448033470032293,0.09287464932832785,0.8637668060302734
26,2024-06-10,23:55:17,26,0.0,0.0,0.0,0.0,0.008509841919880131,0.004408307317117103,1.0389129089355469
27,2024-06-10,23:55:20,27,0.0,0.0,0.0,0.0,-0.005850888304891338,-0.0045709583839635675,1.003118412399292
28,2024-06-10,23:55:23,28,0.0,0.0,0.0,0.0,0.022615018166270054,0.013600943372605765,1.317240612411499
29,2024-06-10,23:55:25,29,0.0,0.0,0.0,0.0,-0.023224479475584467,-0.014025590777365496,0.9930299686431885
30,2024-06-10,23:55:28,30,0.0,0.0,0.0,0.0,-0.1344800541573032,-0.0770548682938621,0.9460851119995117
31,2024-06-10,23:55:31,31,0.0,0.0,0.0,0.0,-0.008465603985891555,-0.004392062426230925,0.8955828117370606
32,2024-06-10,23:55:34,32,0.0,0.0,0.0,0.0,-0.0046711278891742826,0.0007589312920964722,0.9253927635192871
33,2024-06-10,23:55:37,33,0.0,0.0,0.0,0.0,-0.00026420316781723945,4.9408391776971445e-05,0.979659693145752
34,2024-06-10,23:55:40,34,0.0,0.0,0.0,0.0,0.16319601408034543,0.09893060397690735,0.9090598987579346
35,2024-06-10,23:55:43,35,0.0,0.0,0.0,0.0,0.6301815009126939,0.4206724201551493,0.921094314956665
36,2024-06-10,23:55:46,36,0.0,0.0,0.0,0.0,0.04258908544793117,0.028577414392139015,0.9872025417327881
37,2024-06-10,23:55:49,37,0.0,0.0,0.0,0.0,0.0050820543494556345,-0.0006328343746941581,0.9450048374176026
38,2024-06-10,23:55:51,38,0.0,0.0,0.0,0.0,-0.024891478283277084,-0.013677235732641617,0.817407266998291
39,2024-06-10,23:55:54,39,0.0,0.0,0.0,0.0,-0.0010257401788215438,-0.0006243641155316415,0.9415556358337402
40,2024-06-10,23:55:57,40,0.0,0.0,0.0,0.0,-0.0017104255445430864,-0.0006025987818758206,0.9812146591186524
41,2024-06-10,23:56:00,41,0.0,0.0,0.0,0.0,0.0005143478024318255,0.0003365847031231757,0.9589868949890137
42,2024-06-10,23:56:03,42,0.0,0.0,0.0,0.0,0.00024339604726322968,0.0009491060497754666,0.8974849151611328
43,2024-06-10,23:56:06,43,0.0,0.0,0.0,0.0,0.03186213208219467,0.01599723751525408,0.8631569313049317
44,2024-06-10,23:56:08,44,0.0,0.0,0.0,0.0,0.011139910124871335,0.00800854872360053,1.0308019088745117
45,2024-06-10,23:56:11,45,0.0,0.0,0.0,0.0,-0.16700750790144372,-0.19867250947544185,0.9503351615905762
46,2024-06-10,23:56:14,46,0.0,0.0,0.0,0.0,0.011786346257645722,0.008241273932553212,0.9214872287750244
47,2024-06-10,23:56:17,47,0.0,0.0,0.0,0.0,-0.0027784472384056657,0.0004632043282243637,1.0311981605529785
48,2024-06-10,23:56:20,48,0.0,0.0,0.0,0.0,-0.01453036155986168,-0.006889001406232368,0.9629427360534668
49,2024-06-10,23:56:23,49,0.0,0.0,0.0,0.0,-0.0005292838126920025,-0.0003640884183746233,0.9279774593353272
50,2024-06-10,23:56:26,50,0.0,0.0,0.0,0.0,0.27141908915574825,0.07168378211069056,0.8575653003692627
51,2024-06-10,23:56:29,51,0.0,0.0,0.0,0.0,9.568122988338554e-12,7.525536191126385e-12,0.9962810443878174
52,2024-06-10,23:56:31,52,0.0,0.0,0.0,0.0,-0.0046396875610860725,-0.00324935003738705,0.8732758926391602
53,2024-06-10,23:56:34,53,0.0,0.0,0.0,0.0,-0.10142693736780405,-0.05776819213997193,1.001879112625122
54,2024-06-10,23:56:37,54,0.0,0.0,0.0,0.0,0.09139792291736674,0.05806705690310846,1.0365952419281006
55,2024-06-10,23:56:40,55,0.0,0.0,0.0,0.0,0.008982687862275279,0.003614278058461989,0.998136894607544
56,2024-06-10,23:56:43,56,0.0,0.0,0.0,0.0,-0.1153020644622349,-0.07162206035839992,0.9971617626190186
57,2024-06-10,23:56:46,57,0.0,0.0,0.0,0.0,0.005854434474052293,0.002944226744617229,0.8810023235321045
58,2024-06-10,23:56:49,58,0.0,0.0,0.0,0.0,0.00751893020598423,0.00360781822495673,0.9238342212677002
59,2024-06-10,23:56:52,59,0.0,0.0,0.0,0.0,0.0027341315135376277,0.0011373249044856466,1.0084766315460205
60,2024-06-10,23:56:55,60,0.0,0.0,0.0,0.0,-0.1697369939565397,0.19443402662462939,1.0044325756072998
61,2024-06-10,23:56:58,61,0.0,0.0,0.0,0.0,-5.872805770143295e-12,-4.320850371238408e-12,0.971936600112915
62,2024-06-10,23:57:01,62,0.0,0.0,0.0,0.0,0.016512770659439964,0.009314592252780049,0.9419340061187744
63,2024-06-10,23:57:04,63,0.0,0.0,0.0,0.0,-0.010844831262916667,-0.005540130171304593,0.9403282569885254
64,2024-06-10,23:57:07,64,0.0,0.0,0.0,0.0,0.01470949489516683,0.014021627967670744,0.9550525115966797
65,2024-06-10,23:57:10,65,0.0,0.0,0.0,0.0,0.003629106192417481,0.0023271409233229,0.9938970970153809
66,2024-06-10,23:57:13,66,0.0,0.0,0.0,0.0,0.029424383325755324,0.02611595198600815,0.9952064918518067
67,2024-06-10,23:57:16,67,0.0,0.0,0.0,0.0,-0.004584571586834134,-0.005295434914173733,1.033889429473877
68,2024-06-10,23:57:18,68,0.0,0.0,0.0,0.0,0.004041163318377767,0.004174371859478105,0.9599653648376465
69,2024-06-10,23:57:21,69,0.0,0.0,0.0,0.0,-0.001973950073293299,-0.0014095212608348207,0.8599304126739502
70,2024-06-10,23:57:25,70,0.0,0.0,0.0,0.0,-0.07442385165681772,0.010602895342141476,1.0689724849700928
71,2024-06-10,23:57:27,71,0.0,0.0,0.0,0.0,0.019412278977344,0.015343639362934222,0.9839586185455322
72,2024-06-10,23:57:30,72,0.0,0.0,0.0,0.0,0.0016177566664980474,9.313950460307557e-05,0.9246770309448242
73,2024-06-10,23:57:33,73,0.0,0.0,0.0,0.0,-0.008313353294647175,-0.004347003244513716,0.9799961017608643
74,2024-06-10,23:57:36,74,0.0,0.0,0.0,0.0,-0.033711451328659395,-0.02293018650460035,0.9101368354797363
75,2024-06-10,23:57:39,75,0.0,0.0,0.0,0.0,0.45183786772437295,0.16793042977792166,1.1592656539916992
76,2024-06-10,23:57:42,76,0.0,0.0,0.0,0.0,-1.1606511655494148e-11,-9.006286941765168e-12,0.9160553382873535
77,2024-06-10,23:57:45,77,0.0,0.0,0.0,0.0,-0.0022486607548051437,-0.0013354168147260332,0.9884897636413574
78,2024-06-10,23:57:48,78,0.0,0.0,0.0,0.0,-0.0026932837193694636,-0.0030231746020325787,0.9601160453796387
79,2024-06-10,23:57:51,79,0.0,0.0,0.0,0.0,-0.002834741278775672,-0.0017762405921277803,1.0033444332122803
80,2024-06-10,23:57:54,80,0.0,0.0,0.0,0.0,4.0298566779093696e-05,2.2504233316472377e-05,0.947862760925293
81,2024-06-10,23:57:57,81,0.0,0.0,0.0,0.0,0.004442363758654464,0.002625826644231957,0.9595245288848877
82,2024-06-10,23:58:00,82,0.0,0.0,0.0,0.0,-1.9108585585627647e-05,-1.4618318651130559e-05,0.8789063858032227
83,2024-06-10,23:58:02,83,0.0,0.0,0.0,0.0,2.785225182188692e-07,1.6861043226643947e-05,0.996657984161377
84,2024-06-10,23:58:05,84,0.0,0.0,0.0,0.0,-1.4252172522681465e-11,-1.1212875697779332e-11,0.9484085010528565
85,2024-06-10,23:58:08,85,0.0,0.0,0.0,0.0,-0.22437465217039865,-0.24507451942220396,1.012297050857544
86,2024-06-10,23:58:11,86,0.0,0.0,0.0,0.0,-5.485792899212317e-12,-3.9122158820095985e-12,0.9652284549713135
87,2024-06-10,23:58:14,87,0.0,0.0,0.0,0.0,-0.025384816633758998,-0.01592505749088043,0.824602262878418
88,2024-06-10,23:58:17,88,0.0,0.0,0.0,0.0,0.008878776189935607,0.009769743146759314,1.0266233848571777
89,2024-06-10,23:58:20,89,0.0,0.0,0.0,0.0,0.00396909808005046,0.002308763334609277,0.953975813293457
