,Date,Time,frame_numbers,std_frames,min_displacements,max_displacements,mean_displacement,shift_list_x,shift_list_y,latency_times
0,2024-05-21,18:44:56,0,0.0,0.0,0.0,0.0,0.030242478155402843,0.05668937841267846,0.8663848804473877
1,2024-05-21,18:45:00,1,0.0,0.0,0.0,0.0,0.08605757588189593,0.11320224221958408,0.8310636447906494
2,2024-05-21,18:45:02,2,0.0,0.0,0.0,0.0,0.027987686263098794,-0.0005990015960051852,0.7913249897003174
3,2024-05-21,18:45:04,3,0.0,0.0,0.0,0.0,-0.28476366423770033,-0.272654088215126,0.8232461380004883
4,2024-05-21,18:45:07,4,0.0,0.0,0.0,0.0,-0.1812698559296776,-0.1134147893811688,0.8407715724945068
5,2024-05-21,18:45:10,5,0.0,0.0,0.0,0.0,-0.1227743058095069,-0.09984283650028235,0.7930685447692871
6,2024-05-21,18:45:13,6,0.0,0.0,0.0,0.0,-0.01853962195525935,0.03542354040541782,0.8174086975097656
7,2024-05-21,18:45:15,7,0.0,0.0,0.0,0.0,-0.04592682398534423,-0.053997090847894086,0.7804302143096924
8,2024-05-21,18:45:18,8,0.0,0.0,0.0,0.0,0.11888179683410562,0.08573540913655675,0.8798238204956055
9,2024-05-21,18:45:21,9,0.0,0.0,0.0,0.0,-0.07103456653091532,-0.010887191203563408,0.8168763088226318
10,2024-05-21,18:45:24,10,0.0,0.0,0.0,0.0,-0.08701100587452225,-0.11447499317707202,0.8198295997619629
11,2024-05-21,18:45:26,11,0.0,0.0,0.0,0.0,-0.04788315957384439,-0.04799275825590641,0.8107642101287842
12,2024-05-21,18:45:29,12,0.0,0.0,0.0,0.0,-0.08191843305876481,-0.038453801636580784,0.9238380359649658
13,2024-05-21,18:45:32,13,0.0,0.0,0.0,0.0,-0.024243078037550186,-0.06943584148774218,0.7718981670379639
14,2024-05-21,18:45:35,14,0.0,0.0,0.0,0.0,0.0124421415786659,0.03389044736662143,0.8084148334503174
15,2024-05-21,18:45:38,15,0.0,0.0,0.0,0.0,0.010523324620295997,-0.013686154060298297,0.8018423484802246
16,2024-05-21,18:45:40,16,0.0,0.0,0.0,0.0,0.06723557599766354,0.0386244634887685,0.8213004039764404
17,2024-05-21,18:45:43,17,0.0,0.0,0.0,0.0,-0.08833749808644482,-0.039260746507658116,0.8620587753295899
18,2024-05-21,18:45:46,18,0.0,0.0,0.0,0.0,-0.1747659895973542,-0.23110159181095666,0.8358549045562744
19,2024-05-21,18:45:48,19,0.0,0.0,0.0,0.0,-0.10368723849620926,-0.08352578126003402,0.8367017673492432
20,2024-05-21,18:45:51,20,0.0,0.0,0.0,0.0,-0.252896674525563,-0.08373741548338556,0.9419006275177002
21,2024-05-21,18:45:54,21,0.0,0.0,0.0,0.0,0.028701507732440165,0.038473773405743227,0.8028069900512695
22,2024-05-21,18:45:57,22,0.0,0.0,0.0,0.0,0.15109087519310968,0.16275270918581874,0.8021527694702149
23,2024-05-21,18:45:59,23,0.0,0.0,0.0,0.0,-0.034566051969504644,-0.03405496298124863,0.808667557144165
24,2024-05-21,18:46:02,24,0.0,0.0,0.0,0.0,-0.04838117513340707,-0.045975202337237085,0.8167766498565674
25,2024-05-21,18:46:05,25,0.0,0.0,0.0,0.0,0.09366902687518848,0.10441643494059523,0.7949930595397949
26,2024-05-21,18:46:08,26,0.0,0.0,0.0,0.0,-0.0249639463248477,0.006581348681355633,0.8386336730957031
27,2024-05-21,18:46:10,27,0.0,0.0,0.0,0.0,0.0018622665990277647,-0.002433041095259893,0.8173474239349365
28,2024-05-21,18:46:13,28,0.0,0.0,0.0,0.0,0.0893510004802593,0.05382758012488406,0.9408818649291992
29,2024-05-21,18:46:16,29,0.0,0.0,0.0,0.0,0.06340661507178677,0.0814447045440526,0.7776092456817627
30,2024-05-21,18:46:18,30,0.0,0.0,0.0,0.0,-0.31656742297174256,-0.19150891080651905,0.8519376682281494
31,2024-05-21,18:46:21,31,0.0,0.0,0.0,0.0,0.020895182449040487,0.01714790346105536,0.7872568534851074
32,2024-05-21,18:46:23,32,0.0,0.0,0.0,0.0,0.12678457361193096,0.05920825983101289,0.9615994857788086
33,2024-05-21,18:46:26,33,0.0,0.0,0.0,0.0,0.1449705205553383,0.1231349832755814,0.8155249523162842
34,2024-05-21,18:46:29,34,0.0,0.0,0.0,0.0,-0.0042120656161146915,-0.004800473051207639,0.8176478313446045
35,2024-05-21,18:46:31,35,0.0,0.0,0.0,0.0,-0.07920026439877634,-0.0502854511138367,0.8009363578796387
36,2024-05-21,18:46:34,36,0.0,0.0,0.0,0.0,0.09497076912312025,0.0653441075203946,0.9056316780090332
37,2024-05-21,18:46:37,37,0.0,0.0,0.0,0.0,-0.033028423670904236,0.02742233326148085,0.8008097576141358
38,2024-05-21,18:46:39,38,0.0,0.0,0.0,0.0,0.3715585739925164,0.3043666609034906,0.8142141269683838
39,2024-05-21,18:46:42,39,0.0,0.0,0.0,0.0,0.14575341453049642,0.13073181066045328,0.7974349426269531
40,2024-05-21,18:46:45,40,0.0,0.0,0.0,0.0,-0.06449244943575569,-0.04491420417118281,0.977002279663086
41,2024-05-21,18:46:47,41,0.0,0.0,0.0,0.0,-0.12152640686938654,-0.07746863791780328,0.8024288581848145
42,2024-05-21,18:46:50,42,0.0,0.0,0.0,0.0,0.028570090111294962,0.013379270601553694,0.8079699443817139
43,2024-05-21,18:46:52,43,0.0,0.0,0.0,0.0,-0.06574814116667026,-0.03833630777665194,0.7880782054901123
44,2024-05-21,18:46:56,44,0.0,0.0,0.0,0.0,-0.07563201533983882,-0.031906486900034794,1.0015822814941406
45,2024-05-21,18:46:58,45,0.0,0.0,0.0,0.0,0.22634231060535095,0.1378403510337447,0.8434704708099365
46,2024-05-21,18:47:01,46,0.0,0.0,0.0,0.0,0.21799747164829814,0.21811895093255382,0.8332978652954102
47,2024-05-21,18:47:03,47,0.0,0.0,0.0,0.0,0.22401995706009645,0.17096802082814522,0.8366106914520264
48,2024-05-21,18:47:06,48,0.0,0.0,0.0,0.0,-0.13592711726774412,-0.07282975177301426,1.2372356819152832
