,Date,Time,frame_numbers,std_frames,min_displacements,max_displacements,mean_displacement,shift_list_x,shift_list_y,latency_times
0,2024-07-17,11:26:48,0,0.0,0.0,0.0,0.0,-0.0050476351593691,-0.0057065883829443,0.7953552173614502
1,2024-07-17,11:26:50,1,0.0,0.0,0.0,0.0,-0.059971794985633646,-0.046063602803302774,0.8060962127685547
2,2024-07-17,11:26:53,2,0.0,0.0,0.0,0.0,-0.04909062072194103,-0.021522024481817247,0.8131915496826172
3,2024-07-17,11:26:55,3,0.0,0.0,0.0,0.0,-0.10350282739803325,-0.10101305127559108,0.7939731048583984
4,2024-07-17,11:26:58,4,0.0,0.0,0.0,0.0,-0.13294965686298044,-0.1560229803074187,0.7909523414611817
5,2024-07-17,11:27:00,5,0.0,0.0,0.0,0.0,-0.021481854705964705,-0.06114793222431279,0.8830887245178223
6,2024-07-17,11:27:03,6,0.0,0.0,0.0,0.0,-0.2265935595489295,-0.13635367536081344,0.8304196762084961
7,2024-07-17,11:27:06,7,0.0,0.0,0.0,0.0,0.05916510076294599,0.03367242466681169,0.7916022705078125
8,2024-07-17,11:27:08,8,0.0,0.0,0.0,0.0,-0.011690256701578368,0.002739045278661914,0.800815002822876
9,2024-07-17,11:27:11,9,0.0,0.0,0.0,0.0,0.032611365492831605,0.014024605033827816,0.8025022911071777
10,2024-07-17,11:27:13,10,0.0,0.0,0.0,0.0,0.025216942961752746,0.07505661283842958,0.8213249610900879
11,2024-07-17,11:27:15,11,0.0,0.0,0.0,0.0,0.03501007832276393,0.04161104829607146,0.7909077571868897
12,2024-07-17,11:27:18,12,0.0,0.0,0.0,0.0,-0.06717698005359504,-0.07302982610497537,0.8274806903839111
13,2024-07-17,11:27:21,13,0.0,0.0,0.0,0.0,0.20717686257701937,0.18836547034749251,0.809902326965332
14,2024-07-17,11:27:23,14,0.0,0.0,0.0,0.0,0.15515673971616672,0.059032003133215986,0.8101784156799317
15,2024-07-17,11:27:26,15,0.0,0.0,0.0,0.0,-0.13848047901173224,-0.12656599451184564,0.7910989688873291
16,2024-07-17,11:27:28,16,0.0,0.0,0.0,0.0,0.2631997949159633,0.2788140249328919,0.8507238792419434
17,2024-07-17,11:27:31,17,0.0,0.0,0.0,0.0,-0.011620988451872736,-0.017316072993054966,0.8137456344604492
18,2024-07-17,11:27:33,18,0.0,0.0,0.0,0.0,-0.03333036322476915,0.004479860104826477,0.8321665691375733
19,2024-07-17,11:27:36,19,0.0,0.0,0.0,0.0,0.1608378280261178,0.11206840699936164,0.790964977645874
20,2024-07-17,11:27:38,20,0.0,0.0,0.0,0.0,-0.08379126534192613,-0.06464891316054844,0.8318480419158936
21,2024-07-17,11:27:41,21,0.0,0.0,0.0,0.0,-0.06351266458077741,-0.04459812106159244,0.7943276332855225
22,2024-07-17,11:27:43,22,0.0,0.0,0.0,0.0,-0.022281830911069028,0.021099805681607707,0.8345335887908936
23,2024-07-17,11:27:46,23,0.0,0.0,0.0,0.0,0.044648850819794986,0.022881297826775282,0.7925614284515381
24,2024-07-17,11:27:48,24,0.0,0.0,0.0,0.0,0.024404434285835882,-0.031033732968888332,0.8206285404205322
25,2024-07-17,11:27:51,25,0.0,0.0,0.0,0.0,0.09072849586203459,0.006825980426731986,0.8109136985778809
26,2024-07-17,11:27:53,26,0.0,0.0,0.0,0.0,0.10659088322708767,0.05775146875536036,0.8347808288574219
27,2024-07-17,11:27:56,27,0.0,0.0,0.0,0.0,0.04464874438143992,0.01817691057634889,0.8019126819610596
