,Date,Time,frame_numbers,std_frames,min_displacements,max_displacements,mean_displacement,shift_list_x,shift_list_y,latency_times
0,2024-05-25,14:42:16,0,0.0,0.0,0.0,0.0,0.19698368016052,0.16136131622656494,0.7784582542419434
1,2024-05-25,14:42:18,1,0.0,0.0,0.0,0.0,0.3547262002397563,0.29753091544004356,0.9853972362518311
2,2024-05-25,14:42:21,2,0.0,0.0,0.0,0.0,0.01076641478203044,0.07797238983056651,0.7572821544647217
3,2024-05-25,14:42:23,3,0.0,0.0,0.0,0.0,0.015038600484304976,-0.09125950599077629,0.7398086952209473
4,2024-05-25,14:42:26,4,0.0,0.0,0.0,0.0,-0.34581790224680187,-0.36539077573052914,0.7617417739868164
5,2024-05-25,14:42:28,5,0.0,0.0,0.0,0.0,0.029942186756996593,0.05033946772828394,0.7489236759185791
6,2024-05-25,14:42:30,6,0.0,0.0,0.0,0.0,-0.13301750182375546,-0.043647160870481684,0.7520011829376221
7,2024-05-25,14:42:32,7,0.0,0.0,0.0,0.0,-0.012854190701051217,-0.08050927286718824,0.7583054470062256
8,2024-05-25,14:42:35,8,0.0,0.0,0.0,0.0,-0.038833668685755406,-0.14016226534338416,0.812878744506836
9,2024-05-25,14:42:37,9,0.0,0.0,0.0,0.0,0.1916095575973915,0.22369459331202612,0.7425726818084717
10,2024-05-25,14:42:40,10,0.0,0.0,0.0,0.0,-0.20814926473474496,-0.19020352277603494,0.7855528759002686
11,2024-05-25,14:42:42,11,0.0,0.0,0.0,0.0,0.22108539967562738,0.23701954465257075,0.7787729667663574
12,2024-05-25,14:42:44,12,0.0,0.0,0.0,0.0,-0.22122222438003294,-0.17982135552995748,0.7531029151916504
13,2024-05-25,14:42:47,13,0.0,0.0,0.0,0.0,0.07576230593852606,0.0021846772742036636,0.7943517135620117
14,2024-05-25,14:42:49,14,0.0,0.0,0.0,0.0,1.627671764726046,1.7748071641860297,0.7545229362487793
15,2024-05-25,14:42:51,15,0.0,0.0,0.0,0.0,-0.03703407585994401,-0.10532262348806111,0.7718295024871826
16,2024-05-25,14:42:54,16,0.0,0.0,0.0,0.0,0.07608167461592458,0.18556798771521327,0.776544229888916
17,2024-05-25,14:42:56,17,0.0,0.0,0.0,0.0,-0.00781979654759447,0.03944064445485805,0.8047779964447022
18,2024-05-25,14:42:58,18,0.0,0.0,0.0,0.0,0.2408001003390115,0.19051671995770636,0.753170149230957
19,2024-05-25,14:43:01,19,0.0,0.0,0.0,0.0,-0.15707569553851836,-0.10729780840754169,0.781037228012085
20,2024-05-25,14:43:03,20,0.0,0.0,0.0,0.0,0.09149043027386902,0.0660704664790019,0.7448436187744141
21,2024-05-25,14:43:05,21,0.0,0.0,0.0,0.0,-0.15005573373259717,-0.15706493904141336,0.7750867771148682
22,2024-05-25,14:43:08,22,0.0,0.0,0.0,0.0,0.020098542189342893,0.037395557879167686,0.7572480606079102
23,2024-05-25,14:43:10,23,0.0,0.0,0.0,0.0,0.17123577217198896,0.27707563371536764,0.75272883644104
24,2024-05-25,14:43:13,24,0.0,0.0,0.0,0.0,0.00567189412807619,-0.012825351780637208,0.7529949115753174
25,2024-05-25,14:43:15,25,0.0,0.0,0.0,0.0,-0.08845955513439492,-0.12775316566007694,0.8235291408538818
26,2024-05-25,14:43:17,26,0.0,0.0,0.0,0.0,0.08281046739584853,0.019770900185821907,0.7834519313812256
27,2024-05-25,14:43:19,27,0.0,0.0,0.0,0.0,-0.025279123927638467,-0.06732933060928277,0.7921666072845459
28,2024-05-25,14:43:22,28,0.0,0.0,0.0,0.0,-0.0853995235927007,-0.030933547198280703,0.7929176258087158
29,2024-05-25,14:43:24,29,0.0,0.0,0.0,0.0,0.1580323171116669,0.05246777664737295,0.7668546604156494
30,2024-05-25,14:43:27,30,0.0,0.0,0.0,0.0,0.16353462230044355,0.12152052917976984,0.7604054378509522
31,2024-05-25,14:43:29,31,0.0,0.0,0.0,0.0,0.0957519282302522,0.09034824827965865,0.7986029552459717
32,2024-05-25,14:43:31,32,0.0,0.0,0.0,0.0,-0.091183638315691,-0.14094534912730095,0.7902985977172852
33,2024-05-25,14:43:34,33,0.0,0.0,0.0,0.0,0.2676989239981708,0.27554432111786886,0.7301408218383789
34,2024-05-25,14:43:36,34,0.0,0.0,0.0,0.0,-0.7170533006967358,-0.7059799026401768,0.7978874610900879
35,2024-05-25,14:43:38,35,0.0,0.0,0.0,0.0,-0.01719533693783125,-0.03785263136014559,0.7597280906677246
36,2024-05-25,14:43:40,36,0.0,0.0,0.0,0.0,-0.19911416765484907,-0.2246172764724368,0.7715963291168213
37,2024-05-25,14:43:43,37,0.0,0.0,0.0,0.0,0.26751692154652323,0.27083967952210086,0.7688950466156006
38,2024-05-25,14:43:45,38,0.0,0.0,0.0,0.0,-0.16645092683349405,-0.29911244040846996,0.758524792098999
