"Granule Name","Platform","Sensor","Beam Mode","Beam Mode Description","Orbit","Path Number","Frame Number","Acquisition Date","Processing Date","Processing Level","Start Time","End Time","Center Lat","Center Lon","Near Start Lat","Near Start Lon","Far Start Lat","Far Start Lon","Near End Lat","Near End Lon","Far End Lat","Far End Lon","Faraday Rotation","Ascending or Descending?","URL","Size (MB)","Off Nadir Angle","Stack Size","Doppler","GroupID","Pointing Angle","relativeBurstID","absoluteBurstID","fullBurstID","burstIndex","azimuthTime","azimuthAnxTime","samplesPerBurst","subswath"
"S1A_IW_SLC__1SDV_20220926T125122_20220926T125149_045176_056649_338F","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","45176","129","137","2022-09-26T12:51:49.000000","2022-09-26T12:51:22.000000","SLC","2022-09-26T12:51:22.000000","2022-09-26T12:51:49.000000","43.2161","75.8765","42.198936","74.545639","42.594933","77.607063","43.815998","74.112","44.211826","77.258385","None","ASCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20220926T125122_20220926T125149_045176_056649_338F.zip","4010.4173860549927","None","None","0","S1A_IWDV_0137_0143_045176_129",""
"S1A_IW_SLC__1SDV_20220921T124312_20220921T124340_045103_0563C5_B918","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","45103","56","138","2022-09-21T12:43:40.000000","2022-09-21T12:43:12.000000","SLC","2022-09-21T12:43:12.000000","2022-09-21T12:43:40.000000","43.5316","77.8571","42.484882","76.523666","42.881748","79.606209","44.159782","76.071526","44.556568","79.243683","None","ASCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20220921T124312_20220921T124340_045103_0563C5_B918.zip","4229.46520614624","None","None","0","S1A_IWDV_0138_0144_045103_056",""
"S1A_IW_SLC__1SDV_20220914T125122_20220914T125149_045001_056062_8034","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","45001","129","137","2022-09-14T12:51:49.000000","2022-09-14T12:51:22.000000","SLC","2022-09-14T12:51:22.000000","2022-09-14T12:51:49.000000","43.216","75.8746","42.198959","74.543823","42.594933","77.605019","43.815781","74.110245","44.21159","77.256378","None","ASCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20220914T125122_20220914T125149_045001_056062_8034.zip","4012.514274597168","None","None","0","S1A_IWDV_0137_0143_045001_129",""
"S1A_IW_SLC__1SDV_20220909T124313_20220909T124341_044928_055DDA_1E3A","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","44928","56","138","2022-09-09T12:43:41.000000","2022-09-09T12:43:13.000000","SLC","2022-09-09T12:43:13.000000","2022-09-09T12:43:41.000000","43.5313","77.8539","42.484409","76.520523","42.881191","79.602943","44.159695","76.068375","44.556389","79.240417","None","ASCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20220909T124313_20220909T124341_044928_055DDA_1E3A.zip","4264.383158683777","None","None","0","S1A_IWDV_0138_0144_044928_056",""
"S1A_IW_SLC__1SDV_20220902T125121_20220902T125148_044826_055A82_B609","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","44826","129","137","2022-09-02T12:51:48.000000","2022-09-02T12:51:21.000000","SLC","2022-09-02T12:51:21.000000","2022-09-02T12:51:48.000000","43.2157","75.8732","42.198856","74.542313","42.594872","77.6035","43.815308","74.108818","44.211155","77.254913","None","ASCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20220902T125121_20220902T125148_044826_055A82_B609.zip","4029.2671842575073","None","None","0","S1A_IWDV_0137_0143_044826_129",""
"S1A_IW_SLC__1SDV_20220828T124312_20220828T124340_044753_0557FD_DCAB","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","44753","56","138","2022-08-28T12:43:40.000000","2022-08-28T12:43:12.000000","SLC","2022-08-28T12:43:12.000000","2022-08-28T12:43:40.000000","43.5311","77.8551","42.484352","76.521645","42.881145","79.604088","44.159389","76.069565","44.556095","79.241615","None","ASCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20220828T124312_20220828T124340_044753_0557FD_DCAB.zip","4260.895464897156","None","None","0","S1A_IWDV_0138_0144_044753_056",""
"S1A_IW_SLC__1SDV_20220821T125121_20220821T125148_044651_05549B_CA46","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","44651","129","137","2022-08-21T12:51:48.000000","2022-08-21T12:51:21.000000","SLC","2022-08-21T12:51:21.000000","2022-08-21T12:51:48.000000","43.2155","75.8754","42.198288","74.544701","42.594238","77.605759","43.815483","74.111046","44.211269","77.25705","None","ASCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20220821T125121_20220821T125148_044651_05549B_CA46.zip","4038.3236770629883","None","None","0","S1A_IWDV_0137_0143_044651_129",""
"S1A_IW_SLC__1SDV_20220816T124311_20220816T124339_044578_055213_541E","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","44578","56","138","2022-08-16T12:43:39.000000","2022-08-16T12:43:11.000000","SLC","2022-08-16T12:43:11.000000","2022-08-16T12:43:39.000000","43.5311","77.8536","42.484344","76.520134","42.881207","79.602615","44.15937","76.067986","44.556149","79.240082","None","ASCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20220816T124311_20220816T124339_044578_055213_541E.zip","4275.890023231506","None","None","0","S1A_IWDV_0138_0144_044578_056",""
"S1A_IW_SLC__1SDV_20220809T125120_20220809T125147_044476_054EB7_BE29","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","44476","129","137","2022-08-09T12:51:47.000000","2022-08-09T12:51:20.000000","SLC","2022-08-09T12:51:20.000000","2022-08-09T12:51:47.000000","43.2157","75.8749","42.198822","74.544052","42.594814","77.605293","43.815395","74.11055","44.21122","77.256706","None","ASCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20220809T125120_20220809T125147_044476_054EB7_BE29.zip","4100.193953514099","None","None","0","S1A_IWDV_0137_0143_044476_129",""
"S1A_IW_SLC__1SDV_20220804T124311_20220804T124339_044403_054C82_7C66","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","44403","56","138","2022-08-04T12:43:39.000000","2022-08-04T12:43:11.000000","SLC","2022-08-04T12:43:11.000000","2022-08-04T12:43:39.000000","43.5314","77.8529","42.484371","76.519501","42.881248","79.602005","44.159893","76.067207","44.556686","79.239349","None","ASCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20220804T124311_20220804T124339_044403_054C82_7C66.zip","4285.867718696594","None","None","0","S1A_IWDV_0138_0144_044403_056",""
